,1,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,1A ,1B ,1C ,1D ,1E ,1F 
2001 - 2006,0.0,0.0,0.13400890600865956,0.22625720113545666,0.21471230619296672,0.17352669830010772,0.21074377561540145,0.1747254102571379,0.21115636813270408,0.20289856323697275,0.22903400869440543,0.18053476568215635,0.16257581545022562,0.17366301852656335,0.19101824060271524,0.14978882723874773,0.2031604858710142,0.23512943612765297,0.16986622675258123,0.24560502546126925,0.18627338131388038,0.241872167625614,0.19186907641439643,0.24983301319244877,0.16262731738287187,0.33016749470933004,0.1623634078264111,0.2581119340291133,0.1979889724023821,0.24185400763924114,0.22078589323828401,0.24027157642233593,0.3092776546610177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006 - 2011,,0.10099788923213983,0.08156483992176294,0.11163381512545179,0.15014845569717775,0.08474502095952874,0.11599847403928014,0.09489632585750353,0.06796063604540621,0.08369512443321435,0.07546559421660519,0.09736141460374963,0.0832148317681161,0.0695454467331535,0.061063908244177866,0.08013131097927045,0.09273110054651836,0.07689410512252134,0.13348319900091196,0.128943475221451,0.12898317692839503,0.10252681082306671,0.133331624830359,0.09441660049696961,0.13800597705560982,0.0480008678890339,0.11571711651025278,0.07924133424482337,0.11658356649773378,0.06905029979523676,0.07557537666652311,0.10773937413371733,0.06708800863560677,,,,,,0.10449166606796641,0.11289238388673646,0.1405597705079418,0.07552835889024903,0.10422812572638311,0.14169174563181045
2011 - 2016,,0.1559179779203758,0.14338549226281116,0.1665133323530828,0.17814073278406556,0.20516763843377994,0.14109445225113498,0.16808182730308888,0.25926882139668367,0.23775059356804568,0.34659681092721145,0.13857718657381946,0.1302444263147681,0.21019549638302137,0.11633183044005917,0.14194072992362752,0.291836635505569,0.186559169711823,0.1477789060680388,0.11809289612520303,0.1358235570046533,0.3303202351211528,0.1321287567717216,0.16673730335891546,0.16708351115345396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 2021,,0.18728567703025412,0.12509037514450894,0.0909080925249026,0.11442176163504483,0.09662325701059796,0.04672692212852052,0.0918463345783782,0.06601465914481514,0.079581587093048,0.07004408817302508,0.04465849296444883,0.0631981799128597,0.06434274421698966,0.05811216797310889,0.07689407448322298,0.05473288415050449,0.056773465535613715,0.07236948940774814,0.10407621977303043,0.06538418320997315,0.07488308225154097,0.07369412303626321,0.09668641849297359,0.08046857230954202,0.0,0.0,,,,,,,,,,,,,,,,,
2021 - 2023,,0.11458641909027648,0.08142209013736132,0.0867582013210164,0.08146311575159502,0.11330689490434395,0.1188053360218678,0.09799544061500705,0.14576142880859694,0.10396355212546808,0.11966770364317211,0.08602593118000217,0.07218595840374756,0.07403297354024353,0.0869216949997781,0.0885390150368741,0.09880055952557282,0.10037917210418544,0.0516004749123334,0.08584869375830431,0.09448668731358319,0.08372861993677588,0.07674384423508986,0.1013677718798039,0.06459319476378059,0.12920928460130734,0.10081060406582405,,,,,,,,,,,,,,,,,
